project_name,commit_id,github_address,is_bug_fix
HubSpot__Baragon,23231426ed1c639768274a92b7acd1b3d08bcdd0,https://github.com/HubSpot/Baragon/commit/23231426ed1c639768274a92b7acd1b3d08bcdd0,
HubSpot__Baragon,812f0a7bbf92ae735241eaae4b1dc653153d6d4c,https://github.com/HubSpot/Baragon/commit/812f0a7bbf92ae735241eaae4b1dc653153d6d4c,
HubSpot__Baragon,05c2f2086461e3fa7aad76e8b55c5562bd8b5c67,https://github.com/HubSpot/Baragon/commit/05c2f2086461e3fa7aad76e8b55c5562bd8b5c67,
openmrs__openmrs-module-webservices.rest,f8a28368c49037748cc1f9b1b165eb92644e764b,https://github.com/openmrs/openmrs-module-webservices.rest/commit/f8a28368c49037748cc1f9b1b165eb92644e764b,
rkonovalov__jsonignore,1f37d9836dbb1fee97f2178b879940e8c472c8a4,https://github.com/rkonovalov/jsonignore/commit/1f37d9836dbb1fee97f2178b879940e8c472c8a4,
SzFMV2018-Tavasz__AutomatedCar,bb92b07d57f702df0669756254277b85af9c6728,https://github.com/SzFMV2018-Tavasz/AutomatedCar/commit/bb92b07d57f702df0669756254277b85af9c6728,
dhis2__dhis2-core,aa01d7b70d1be6761e70604528512b2762b20b67,https://github.com/dhis2/dhis2-core/commit/aa01d7b70d1be6761e70604528512b2762b20b67,
swagger-api__swagger-codegen,55827fe516add347bf3f14d29c435ad2dc292465,https://github.com/swagger-api/swagger-codegen/commit/55827fe516add347bf3f14d29c435ad2dc292465,
AxonFramework__AxonFramework,806502f91c61e893cdd7ce9989e8248340711965,https://github.com/AxonFramework/AxonFramework/commit/806502f91c61e893cdd7ce9989e8248340711965,
EnMasseProject__enmasse,95d0869edf67c4fa8c12dd53fc05d5e2fef011ef,https://github.com/EnMasseProject/enmasse/commit/95d0869edf67c4fa8c12dd53fc05d5e2fef011ef,
classgraph__classgraph,e4777c290158a352ec56fd03a05d354acc60240f,https://github.com/classgraph/classgraph/commit/e4777c290158a352ec56fd03a05d354acc60240f,
traccar__traccar,e71d3a6b1ee198a3c0c99b354e111663dedf84e7,https://github.com/traccar/traccar/commit/e71d3a6b1ee198a3c0c99b354e111663dedf84e7,
pippo-java__pippo,dcbc538831517e50f618b25e7beac6663f97f233,https://github.com/pippo-java/pippo/commit/dcbc538831517e50f618b25e7beac6663f97f233,
ctripcorp__apollo,f92b06a3e19125ac1a39bf0503bcc0cd96e015d1,https://github.com/ctripcorp/apollo/commit/f92b06a3e19125ac1a39bf0503bcc0cd96e015d1,
apache__incubator-servicecomb-java-chassis,29d6d3bb169d96f3c7a0784c542586faf03da002,https://github.com/apache/incubator-servicecomb-java-chassis/commit/29d6d3bb169d96f3c7a0784c542586faf03da002,
